x, y
3096.141609213081, 0.061655318537770745
3083.923180298157, 0.0638864740246161
3074.7593481247986, 0.0638864740246161
3064.068228067823, 0.06648953982620993
3053.3770870365156, 0.06648953982620993
3037.5949304616015, 0.06797699724421649
3022.8309937748736, 0.06797699724421649
3007.048858174291, 0.06983624241631406
2996.866827087077, 0.07206739790315964
2980.066492572639, 0.0791327133981159
2989.230303771667, 0.0765297088768508
2975.484565998794, 0.08991658051759556
2971.4117493690424, 0.0999567495682362
2963.26613708387, 0.11259992314014217
2958.6842314843566, 0.12561500702679615
2954.1023049105115, 0.13677072318069533
2950.029509255091, 0.14829834964934277
2944.938493711484, 0.16875047550471506
2945.956692625339, 0.15945406580324195
2942.3929859396803, 0.1854841722962213
2940.865677081732, 0.20407705297949613
2938.3201693099286, 0.22564478721845568
2927.6290282786217, 0.6034526901584458
2917.4469971914077, 0.8949894569815298
2899.6284637631147, 0.5781663430146341
2891.482830503611, 0.4100864123946774
2890.464652564087, 0.3851719449254496
2884.8645061020557, 0.3048505925203234
2882.3190193045834, 0.2609713340530724
2877.7370927307384, 0.23345383142241521
2873.1551661568933, 0.23010709819214686
2868.573281531711, 0.23010709819214686
2861.445826211731, 0.2360568359436802
2862.4640460999176, 0.2654336450267636
2862.4640460999176, 0.30931287285385023
2858.3912084958347, 0.3613729939193158
2859.409428384021, 0.4182672596728098
2859.409428384021, 0.5327996118092944
2857.3730305563104, 0.583372336737082
2857.8821614747353, 0.6302264640800996
2859.9185173537826, 0.6834021628889881
2854.827543758838, 0.724678416834974
2854.827543758838, 0.7719044085324933
2853.3002349008902, 0.814296240221902
2850.7547061547552, 0.9437028601368093
2846.17277958091, 0.8057434979491035
2841.0818059859657, 0.7477336391321043
2845.6636906111485, 0.6127491381601244
2843.627292783438, 0.40785533350824255
2838.0271882700695, 0.3033631963826455
2837.008968381883, 0.24460957821647877
2833.4452616962244, 0.19626803941570095
2820.2086128931137, 0.14048933608554748
2788.1352107735233, 0.10032865988298445
2728.570375056851, 0.08359502437180706
2673.078334995599, 0.07913274403828015
2652.2051838514094, 0.08173574855954525
2692.4241772818405, 0.07801716629485736
2713.2973284260306, 0.07876089500386065
2742.8252017994855, 0.08471060211522985
2772.3531171216036, 0.09326334438802843
2795.771755063265, 0.10665024666893744
2807.4810950084275, 0.11557483797615528
2815.1176392981693, 0.12784616251364173
2824.790497518296, 0.15499178546971515
2825.2996703853833, 0.16131337225566814
2828.8633770710417, 0.17470027453657713
2830.8997329500894, 0.18362486584379512
2625.7318862451884, 0.08062017081612245
2605.876954989185, 0.07504231273917299
2581.9491861290985, 0.07206742854332389
2557.0031973808254, 0.0709518507999011
2534.093606460263, 0.06797699724421649
2519.329690747867, 0.06648957046637441
2936.7928604519802, 0.4078552569078318
