##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=Abs
399.432634  	0.075800 
400.864292  	0.070338 
402.295950  	0.067536 
403.727608  	0.091464 
405.159267  	0.122238 
406.590925  	0.100005 
408.022583  	0.073269 
409.454241  	0.087638 
410.885899  	0.095406 
412.317558  	0.076024 
413.749216  	0.056136 
415.180874  	0.056349 
416.612532  	0.078027 
418.044190  	0.095992 
419.475848  	0.064622 
420.907507  	0.046330 
422.339165  	0.057452 
423.770823  	0.067554 
425.202481  	0.066686 
426.634139  	0.052390 
428.065798  	0.030743 
429.497456  	0.028989 
430.929114  	0.043645 
432.360772  	0.042612 
433.792430  	0.030628 
435.224089  	0.028432 
436.655747  	0.029875 
438.087405  	0.030570 
439.519063  	0.034177 
440.950721  	0.032384 
442.382379  	0.030165 
443.814038  	0.041699 
445.245696  	0.042258 
446.677354  	0.026092 
448.109012  	0.027381 
449.540670  	0.037508 
450.972329  	0.033852 
452.403987  	0.033540 
453.835645  	0.034722 
455.267303  	0.028343 
456.698961  	0.030556 
458.130619  	0.035704 
459.562278  	0.032517 
460.993936  	0.037518 
462.425594  	0.043120 
463.857252  	0.043458 
465.288910  	0.049592 
466.720569  	0.054660 
468.152227  	0.054105 
469.583885  	0.052768 
471.015543  	0.047651 
472.447201  	0.046853 
473.878860  	0.052141 
475.310518  	0.049088 
476.742176  	0.043683 
478.173834  	0.045910 
479.605492  	0.051834 
481.037150  	0.056341 
482.468809  	0.057469 
483.900467  	0.060008 
485.332125  	0.070855 
486.763783  	0.080473 
488.195441  	0.078709 
489.627100  	0.073129 
491.058758  	0.072496 
492.490416  	0.073411 
493.922074  	0.072584 
495.353732  	0.072336 
496.785391  	0.071110 
498.217049  	0.069147 
499.648707  	0.069854 
501.080365  	0.070728 
502.512023  	0.069029 
503.943681  	0.067188 
505.375340  	0.067360 
506.806998  	0.069817 
508.238656  	0.071105 
509.670314  	0.070739 
511.101972  	0.071727 
512.533631  	0.071741 
513.965289  	0.070393 
515.396947  	0.070094 
516.828605  	0.069663 
518.260263  	0.070273 
519.691921  	0.072198 
521.123580  	0.074332 
522.555238  	0.080676 
523.986896  	0.090198 
525.418554  	0.098196 
526.850212  	0.105083 
528.281871  	0.110332 
529.713529  	0.113712 
531.145187  	0.119687 
532.576845  	0.129066 
534.008503  	0.138640 
535.440162  	0.148870 
536.871820  	0.161373 
538.303478  	0.173873 
539.735136  	0.184500 
541.166794  	0.197825 
542.598452  	0.216058 
544.030111  	0.234695 
545.461769  	0.253219 
546.893427  	0.272882 
548.325085  	0.293332 
549.756743  	0.314702 
551.188402  	0.331121 
552.620060  	0.341257 
554.051718  	0.346891 
555.483376  	0.339978 
556.915034  	0.324010 
558.346692  	0.306539 
559.778351  	0.285613 
561.210009  	0.265249 
562.641667  	0.243493 
564.073325  	0.214329 
565.504983  	0.180045 
566.936642  	0.139552 
568.368300  	0.099496 
569.799958  	0.073015 
571.231616  	0.060737 
572.663274  	0.059694 
574.094933  	0.065061 
575.526591  	0.068640 
576.958249  	0.068385 
578.389907  	0.065942 
579.821565  	0.060652 
581.253223  	0.055085 
582.684882  	0.051428 
584.116540  	0.048073 
585.548198  	0.045597 
586.979856  	0.043758 
588.411514  	0.040733 
589.843173  	0.037446 
591.274831  	0.034357 
592.706489  	0.031186 
594.138147  	0.029323 
595.569805  	0.027915 
597.001464  	0.025619 
598.433122  	0.024453 
599.864780  	0.024781 
601.296438  	0.024089 
602.728096  	0.022507 
604.159754  	0.021305 
605.591413  	0.019949 
607.023071  	0.018824 
608.454729  	0.018833 
609.886387  	0.019129 
611.318045  	0.018765 
612.749704  	0.018268 
614.181362  	0.018241 
615.613020  	0.018282 
617.044678  	0.017791 
618.476336  	0.017389 
619.907994  	0.018011 
621.339653  	0.019191 
622.771311  	0.020426 
624.202969  	0.022242 
625.634627  	0.024071 
627.066285  	0.025257 
628.497944  	0.027515 
629.929602  	0.031372 
631.361260  	0.034324 
632.792918  	0.034974 
634.224576  	0.034622 
635.656235  	0.033774 
637.087893  	0.031563 
638.519551  	0.028707 
639.951209  	0.025867 
641.382867  	0.022958 
642.814525  	0.021619 
644.246184  	0.022670 
645.677842  	0.023473 
647.109500  	0.023368 
648.541158  	0.024166 
649.972816  	0.024708 
651.404475  	0.024855 
652.836133  	0.026417 
654.267791  	0.027404 
655.699449  	0.026737 
657.131107  	0.026808 
658.562766  	0.027504 
659.994424  	0.027721 
661.426082  	0.028055 
662.857740  	0.028338 
664.289398  	0.028815 
665.721056  	0.030721 
667.152715  	0.035260 
668.584373  	0.039206 
670.016031  	0.036319 
671.447689  	0.034798 
672.879347  	0.036066 
674.311006  	0.038206 
675.742664  	0.039205 
677.174322  	0.039862 
678.605980  	0.041546 
680.037638  	0.043834 
681.469296  	0.046344 
682.900955  	0.050766 
684.332613  	0.057355 
685.764271  	0.063369 
687.195929  	0.066984 
688.627587  	0.067126 
690.059246  	0.064787 
691.490904  	0.063225 
692.922562  	0.063056 
694.354220  	0.064494 
695.785878  	0.067992 
697.217537  	0.072708 
698.649195  	0.078851 
700.080853  	0.086600 
701.512511  	0.094690 
702.944169  	0.102247 
704.375827  	0.108027 
705.807486  	0.111490 
707.239144  	0.112273 
708.670802  	0.109705 
710.102460  	0.105711 
711.534118  	0.100629 
712.965777  	0.094417 
714.397435  	0.089466 
715.829093  	0.085299 
717.260751  	0.081000 
718.692409  	0.077903 
720.124067  	0.076975 
721.555726  	0.079052 
722.987384  	0.083033 
724.419042  	0.086803 
725.850700  	0.090370 
727.282358  	0.093223 
728.714017  	0.094640 
730.145675  	0.095546 
731.577333  	0.095911 
733.008991  	0.094988 
734.440649  	0.092139 
735.872308  	0.088597 
737.303966  	0.087611 
738.735624  	0.089116 
740.167282  	0.091599 
741.598940  	0.095215 
743.030598  	0.099389 
744.462257  	0.105265 
745.893915  	0.113226 
747.325573  	0.120385 
748.757231  	0.128297 
750.188889  	0.138905 
751.620548  	0.149445 
753.052206  	0.159915 
754.483864  	0.170761 
755.915522  	0.180573 
757.347180  	0.189290 
758.778839  	0.195919 
760.210497  	0.200883 
761.642155  	0.205051 
763.073813  	0.208058 
764.505471  	0.212263 
765.937129  	0.217410 
767.368788  	0.219666 
768.800446  	0.217536 
770.232104  	0.209746 
771.663762  	0.196227 
773.095420  	0.179253 
774.527079  	0.161336 
775.958737  	0.144481 
777.390395  	0.129387 
778.822053  	0.117091 
780.253711  	0.108094 
781.685369  	0.100701 
783.117028  	0.094113 
784.548686  	0.089024 
785.980344  	0.085555 
787.412002  	0.083594 
788.843660  	0.082468 
790.275319  	0.081481 
791.706977  	0.080876 
793.138635  	0.081035 
794.570293  	0.083231 
796.001951  	0.087904 
797.433610  	0.093846 
798.865268  	0.102443 
800.296926  	0.115211 
801.728584  	0.131230 
803.160242  	0.150909 
804.591900  	0.173050 
806.023559  	0.195522 
807.455217  	0.219313 
808.886875  	0.243595 
810.318533  	0.266875 
811.750191  	0.286879 
813.181850  	0.299470 
814.613508  	0.304965 
816.045166  	0.303931 
817.476824  	0.298758 
818.908482  	0.295817 
820.340141  	0.298101 
821.771799  	0.308411 
823.203457  	0.327983 
824.635115  	0.352225 
826.066773  	0.376804 
827.498431  	0.394364 
828.930090  	0.397336 
830.361748  	0.385937 
831.793406  	0.362080 
833.225064  	0.332151 
834.656722  	0.301354 
836.088381  	0.270413 
837.520039  	0.242840 
838.951697  	0.220460 
840.383355  	0.202547 
841.815013  	0.188978 
843.246671  	0.177677 
844.678330  	0.166330 
846.109988  	0.153950 
847.541646  	0.139738 
848.973304  	0.124492 
850.404962  	0.108737 
851.836621  	0.092429 
853.268279  	0.077042 
854.699937  	0.063588 
856.131595  	0.052025 
857.563253  	0.042843 
858.994912  	0.036233 
860.426570  	0.031597 
861.858228  	0.028642 
863.289886  	0.027198 
864.721544  	0.027068 
866.153202  	0.028301 
867.584861  	0.031001 
869.016519  	0.035084 
870.448177  	0.040272 
871.879835  	0.046935 
873.311493  	0.054919 
874.743152  	0.063282 
876.174810  	0.073192 
877.606468  	0.085445 
879.038126  	0.098761 
880.469784  	0.112992 
881.901443  	0.127565 
883.333101  	0.141919 
884.764759  	0.155468 
886.196417  	0.164226 
887.628075  	0.165407 
889.059733  	0.157868 
890.491392  	0.140363 
891.923050  	0.115435 
893.354708  	0.088010 
894.786366  	0.063127 
