##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=Abs
349.324597  	0.258149 
350.756256  	0.208235 
352.187914  	-0.077961 
353.619572  	0.002490 
355.051230  	0.221857 
356.482888  	0.201321 
357.914546  	-0.103499 
359.346205  	-0.125185 
360.777863  	0.017081 
362.209521  	0.083203 
363.641179  	0.144964 
365.072837  	0.145846 
366.504496  	0.064065 
367.936154  	0.046882 
369.367812  	0.119821 
370.799470  	0.079100 
372.231128  	-0.029314 
373.662787  	-0.023678 
375.094445  	0.159080 
376.526103  	0.166635 
377.957761  	0.143873 
379.389419  	0.137362 
380.821077  	0.088587 
382.252736  	0.098953 
383.684394  	0.167728 
385.116052  	0.114790 
386.547710  	0.072614 
387.979368  	0.105857 
389.411027  	0.116743 
390.842685  	0.087117 
392.274343  	0.075225 
393.706001  	0.075050 
395.137659  	0.070936 
396.569317  	0.075472 
398.000976  	0.083688 
399.432634  	0.061666 
400.864292  	0.057765 
402.295950  	0.060929 
403.727608  	0.047891 
405.159267  	0.041474 
406.590925  	0.055617 
408.022583  	0.060362 
409.454241  	0.053959 
410.885899  	0.054252 
412.317558  	0.064009 
413.749216  	0.068148 
415.180874  	0.064352 
416.612532  	0.067107 
418.044190  	0.064669 
419.475848  	0.042281 
420.907507  	0.042491 
422.339165  	0.045940 
423.770823  	0.048219 
425.202481  	0.054583 
426.634139  	0.049953 
428.065798  	0.044914 
429.497456  	0.056469 
430.929114  	0.063185 
432.360772  	0.048866 
433.792430  	0.037497 
435.224089  	0.047212 
436.655747  	0.063633 
438.087405  	0.069264 
439.519063  	0.073063 
440.950721  	0.075146 
442.382379  	0.074519 
443.814038  	0.077200 
445.245696  	0.071548 
446.677354  	0.060975 
448.109012  	0.065970 
449.540670  	0.072014 
450.972329  	0.061549 
452.403987  	0.051350 
453.835645  	0.063028 
455.267303  	0.078798 
456.698961  	0.075174 
458.130619  	0.067367 
459.562278  	0.076177 
460.993936  	0.077923 
462.425594  	0.076097 
463.857252  	0.080593 
465.288910  	0.075921 
466.720569  	0.068081 
468.152227  	0.073178 
469.583885  	0.081475 
471.015543  	0.084591 
472.447201  	0.081716 
473.878860  	0.080723 
475.310518  	0.087163 
476.742176  	0.093490 
478.173834  	0.098393 
479.605492  	0.100554 
481.037150  	0.099599 
482.468809  	0.105315 
483.900467  	0.112013 
485.332125  	0.108663 
486.763783  	0.104714 
488.195441  	0.104508 
489.627100  	0.106931 
491.058758  	0.112226 
492.490416  	0.116141 
493.922074  	0.121953 
495.353732  	0.128841 
496.785391  	0.135304 
498.217049  	0.150160 
499.648707  	0.164984 
501.080365  	0.174350 
502.512023  	0.196807 
503.943681  	0.228246 
505.375340  	0.256594 
506.806998  	0.287391 
508.238656  	0.301026 
509.670314  	0.285997 
511.101972  	0.266258 
512.533631  	0.252220 
513.965289  	0.238006 
515.396947  	0.221024 
516.828605  	0.202417 
518.260263  	0.183162 
519.691921  	0.162132 
521.123580  	0.141426 
522.555238  	0.126292 
523.986896  	0.116270 
525.418554  	0.107412 
526.850212  	0.099319 
528.281871  	0.095233 
529.713529  	0.093942 
531.145187  	0.091576 
532.576845  	0.090580 
534.008503  	0.092489 
535.440162  	0.092030 
536.871820  	0.089814 
538.303478  	0.090206 
539.735136  	0.090569 
541.166794  	0.089528 
542.598452  	0.090957 
544.030111  	0.093903 
545.461769  	0.092886 
546.893427  	0.089716 
548.325085  	0.090348 
549.756743  	0.092841 
551.188402  	0.094697 
552.620060  	0.096766 
554.051718  	0.096642 
555.483376  	0.094582 
556.915034  	0.094454 
558.346692  	0.095839 
559.778351  	0.097246 
561.210009  	0.097835 
562.641667  	0.098035 
564.073325  	0.100085 
565.504983  	0.101935 
566.936642  	0.101798 
568.368300  	0.102295 
569.799958  	0.103132 
571.231616  	0.103859 
572.663274  	0.106178 
574.094933  	0.108581 
575.526591  	0.109577 
576.958249  	0.110418 
578.389907  	0.112792 
579.821565  	0.116016 
581.253223  	0.116733 
582.684882  	0.114864 
584.116540  	0.112889 
585.548198  	0.111411 
586.979856  	0.112612 
588.411514  	0.115837 
589.843173  	0.116433 
591.274831  	0.114904 
592.706489  	0.114990 
594.138147  	0.116555 
595.569805  	0.118352 
597.001464  	0.120476 
598.433122  	0.123603 
599.864780  	0.128185 
601.296438  	0.133666 
602.728096  	0.140210 
604.159754  	0.149367 
605.591413  	0.160720 
607.023071  	0.171729 
608.454729  	0.180426 
609.886387  	0.184005 
611.318045  	0.181336 
612.749704  	0.174958 
614.181362  	0.168119 
615.613020  	0.161129 
617.044678  	0.154240 
618.476336  	0.149779 
619.907994  	0.146624 
621.339653  	0.144827 
622.771311  	0.146174 
624.202969  	0.147673 
625.634627  	0.148219 
627.066285  	0.150398 
628.497944  	0.153465 
629.929602  	0.156216 
631.361260  	0.158902 
632.792918  	0.161994 
634.224576  	0.166534 
635.656235  	0.170128 
637.087893  	0.170226 
638.519551  	0.170372 
639.951209  	0.171763 
641.382867  	0.172271 
642.814525  	0.172896 
644.246184  	0.173278 
645.677842  	0.172840 
647.109500  	0.173341 
648.541158  	0.173474 
649.972816  	0.172834 
651.404475  	0.173398 
652.836133  	0.174095 
654.267791  	0.174961 
655.699449  	0.176261 
657.131107  	0.175241 
658.562766  	0.173259 
659.994424  	0.173300 
661.426082  	0.173765 
662.857740  	0.172919 
664.289398  	0.171721 
665.721056  	0.171617 
667.152715  	0.171499 
668.584373  	0.167671 
670.016031  	0.165324 
671.447689  	0.164589 
672.879347  	0.162408 
674.311006  	0.160418 
675.742664  	0.159290 
677.174322  	0.157497 
678.605980  	0.155250 
680.037638  	0.152646 
681.469296  	0.150741 
682.900955  	0.149552 
684.332613  	0.146659 
685.764271  	0.143408 
687.195929  	0.141536 
688.627587  	0.139247 
690.059246  	0.136709 
691.490904  	0.134783 
692.922562  	0.132613 
694.354220  	0.130069 
695.785878  	0.127639 
697.217537  	0.126061 
698.649195  	0.125730 
700.080853  	0.126479 
701.512511  	0.127694 
702.944169  	0.128098 
704.375827  	0.128787 
705.807486  	0.131419 
707.239144  	0.132860 
708.670802  	0.130951 
710.102460  	0.128226 
711.534118  	0.125395 
712.965777  	0.122595 
714.397435  	0.120861 
715.829093  	0.119011 
717.260751  	0.117603 
718.692409  	0.118165 
720.124067  	0.118620 
721.555726  	0.118027 
722.987384  	0.117795 
724.419042  	0.117830 
725.850700  	0.118287 
727.282358  	0.118860 
728.714017  	0.118534 
730.145675  	0.118478 
731.577333  	0.118982 
733.008991  	0.118909 
734.440649  	0.119393 
735.872308  	0.121238 
737.303966  	0.123774 
738.735624  	0.127383 
740.167282  	0.132222 
741.598940  	0.138076 
743.030598  	0.145055 
744.462257  	0.152355 
745.893915  	0.159127 
747.325573  	0.164712 
748.757231  	0.167772 
750.188889  	0.168266 
751.620548  	0.167912 
753.052206  	0.166926 
754.483864  	0.165320 
755.915522  	0.165069 
757.347180  	0.166805 
758.778839  	0.170524 
760.210497  	0.177582 
761.642155  	0.188145 
763.073813  	0.202196 
764.505471  	0.220128 
765.937129  	0.239389 
767.368788  	0.257014 
768.800446  	0.270641 
770.232104  	0.275382 
771.663762  	0.268003 
773.095420  	0.249109 
774.527079  	0.224028 
775.958737  	0.199160 
777.390395  	0.176770 
778.822053  	0.159268 
780.253711  	0.147413 
781.685369  	0.137326 
783.117028  	0.125988 
784.548686  	0.113159 
785.980344  	0.100422 
787.412002  	0.090176 
788.843660  	0.082428 
790.275319  	0.076540 
791.706977  	0.073476 
793.138635  	0.072840 
794.570293  	0.073094 
796.001951  	0.074642 
797.433610  	0.078635 
798.865268  	0.085076 
800.296926  	0.093035 
801.728584  	0.101892 
803.160242  	0.112181 
804.591900  	0.123580 
806.023559  	0.135189 
807.455217  	0.147302 
808.886875  	0.159940 
810.318533  	0.172697 
811.750191  	0.184383 
813.181850  	0.193817 
814.613508  	0.200821 
816.045166  	0.202788 
817.476824  	0.197711 
818.908482  	0.186718 
820.340141  	0.171022 
821.771799  	0.153678 
823.203457  	0.137929 
824.635115  	0.125260 
826.066773  	0.116500 
827.498431  	0.110502 
828.930090  	0.105787 
